Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
6/27/2010,Melbourne,6.1,12.9,8,0.2,6.6,W,28,W,SSW,15,9,86,66,1025.3,1022.6,3,6,6.8,11.4,Yes,0,No
6/28/2010,Melbourne,3.9,11.4,0,1.2,9.1,N,78,N,N,26,35,72,45,1019.2,1016,4,5,5.8,11,No,0,No
6/29/2010,Melbourne,5.7,10.8,0,4,0.8,N,76,N,N,35,39,65,61,1015.9,1014.6,7,7,7.6,9.4,No,1.8,Yes
6/30/2010,Melbourne,6.8,12.8,1.8,1.8,2.7,N,59,N,NNW,28,24,80,59,1016.9,1016.3,7,7,7.6,11.8,Yes,0,No
7/1/2010,Melbourne,7.6,12.3,0,2.2,3,N,44,N,N,20,28,80,63,1023,1022.6,5,7,8.9,11.8,No,0,No
7/2/2010,Melbourne,8.2,12.4,0,0.6,0.7,N,37,N,WNW,24,13,74,84,1025,1022.6,7,7,9.8,10.4,No,3.8,Yes
7/3/2010,Melbourne,8.3,14,3.8,1.2,1,W,31,W,SW,19,19,76,63,1030.3,1029.8,6,7,8.6,13.6,Yes,0,No
7/4/2010,Melbourne,8.4,12.8,0,1,0,N,22,N,NNE,11,9,78,55,1031.8,1028.5,7,7,9.9,12.5,No,0,No
7/6/2010,Melbourne,4.3,14.6,0,1,8.2,WSW,22,WNW,SSW,13,15,76,51,1022.8,1020.9,2,1,6.6,13.1,No,0,No
7/7/2010,Melbourne,4.1,15,0,1.4,0.7,N,20,W,SSE,9,17,77,77,1026.9,1026.1,7,7,7.5,12.6,No,0,No
7/9/2010,Melbourne,3.6,16.5,0,0.2,9,N,41,N,N,20,28,85,48,1029.7,1026.2,0,3,4.5,15.6,No,0,No
7/10/2010,Melbourne,4.5,15.9,0,2.6,2,N,78,N,N,37,50,51,62,1018.7,1012.7,7,7,14.5,14.7,No,0,No
7/11/2010,Melbourne,10.8,16.1,0,2,9,NW,48,N,NW,17,24,75,61,1016.7,1017,1,7,11.3,14.5,No,0,No
7/12/2010,Melbourne,9.3,16.7,0,2.4,8.6,N,48,N,N,20,30,79,48,1022.2,1019.2,0,2,10.2,16.1,No,0,No
7/13/2010,Melbourne,9.7,16.8,0,2.4,3,NNE,67,N,NNE,22,31,63,54,1011.5,1002.5,6,7,11.7,16.7,No,1.2,Yes
7/14/2010,Melbourne,9.9,12.7,1.2,1.4,3,SW,69,NNW,NNW,26,24,62,74,1003.4,1003,5,7,10.1,11.1,Yes,5.2,Yes
7/15/2010,Melbourne,6.9,13.7,5.2,2.6,4.8,W,37,W,SW,20,22,75,65,1020.2,1022.4,3,7,8.6,13,Yes,0,No
7/16/2010,Melbourne,8.6,14.5,0,2,1.3,N,24,WNW,N,9,11,61,50,1027.8,1025.9,7,6,11.8,14,No,0,No
7/17/2010,Melbourne,5.8,13.6,0,1.6,3.7,N,46,N,NNE,13,24,74,62,1027.1,1023.6,1,7,7.1,11.5,No,0,No
7/18/2010,Melbourne,7.1,13.6,0,2.2,4,N,65,N,N,41,20,71,75,1018.3,1015.5,5,8,9.4,10.6,No,8.6,Yes
7/19/2010,Melbourne,7.4,14,8.6,2,6.4,W,24,WNW,SW,11,13,82,49,1019.6,1019.6,5,3,8,13.4,Yes,0,No
7/20/2010,Melbourne,3.2,13.5,0,1.2,1.3,N,31,N,NNW,24,11,73,90,1023.8,1023.4,7,7,6,10.7,No,5.6,Yes
7/21/2010,Melbourne,5.7,14.4,5.6,1.6,8,SSE,22,N,SSE,4,15,88,67,1029.7,1028.7,2,4,8,13.5,Yes,0,No
7/22/2010,Melbourne,6.9,12.9,0,1,0.3,SW,31,WNW,SW,13,17,83,92,1032.6,1032,8,8,9.7,12.2,No,2,Yes
7/23/2010,Melbourne,9.5,12.6,2,0.2,0,S,19,WSW,SSE,7,7,74,68,1035.6,1033.4,8,8,11.6,12.5,Yes,0,No
7/24/2010,Melbourne,8.9,13.4,0,0.4,0.1,SW,20,S,SE,9,7,75,64,1032.4,1030.1,7,7,10.1,12.7,No,0,No
7/25/2010,Melbourne,6,15.8,0,1,6.5,S,30,WNW,SSW,2,11,85,63,1032,1030.7,3,4,7.7,14.3,No,0,No
7/26/2010,Melbourne,5.5,16.2,0,1.2,8,SSE,28,N,SSW,9,15,82,57,1036.2,1034.9,3,5,7.6,14.6,No,0,No
7/27/2010,Melbourne,3.9,15.1,0,2.8,7.8,N,20,N,S,11,13,78,61,1036.1,1031.8,5,7,5.9,13.9,No,0,No
7/28/2010,Melbourne,5.9,14.9,0,2,0.1,N,15,N,S,4,9,87,70,1027.2,1021.9,7,7,7.5,12.8,No,4.4,Yes
7/29/2010,Melbourne,7.5,14.9,4.4,0.8,0,N,41,NNW,N,13,22,83,66,1016.5,1013.2,7,7,12,14.1,Yes,0,No
7/30/2010,Melbourne,12,17.7,0,1.6,4.7,N,59,N,N,33,31,81,57,1011.9,1009.4,7,6,13.3,16.9,No,0,No
7/31/2010,Melbourne,12,17.9,0,2.2,6.7,N,50,WNW,WNW,20,30,73,35,1011.6,1012.7,7,5,12.2,16.6,No,3.4,Yes
8/1/2010,Melbourne,8.1,13.9,3.4,3.2,4.6,W,67,W,WSW,20,37,87,44,1012.6,1012.4,7,7,8.2,12.9,Yes,6,Yes
8/2/2010,Melbourne,8.1,16.5,6,5.2,8,SW,74,SW,S,24,37,72,76,1023.5,1024.9,1,6,12.2,14,Yes,4.4,Yes
8/3/2010,Melbourne,9.6,13.3,4.4,2,0,SW,33,WSW,SW,17,17,76,68,1025.8,1022.6,7,7,10.5,12.7,Yes,0,No
8/4/2010,Melbourne,9.5,13.8,0,1.2,0.1,N,46,NNW,WNW,15,20,68,74,1016.1,1014,7,8,10.9,11.7,No,4.8,Yes
8/5/2010,Melbourne,6.5,14.1,4.8,2.4,4.2,WSW,56,W,WSW,22,26,73,49,1019,1018.8,7,7,9.4,14,Yes,2.2,Yes
8/6/2010,Melbourne,7.3,14.5,2.2,1.2,3,W,31,SW,SW,9,9,86,53,1025,1023.9,7,4,8,13.4,Yes,0,No
8/7/2010,Melbourne,4.9,15.2,0,1.2,7.2,N,41,N,NNE,19,24,86,40,1026,1021.6,7,6,5.8,14.1,No,0,No
8/8/2010,Melbourne,5.7,14.6,0,3,9.8,N,57,N,NNE,39,33,64,62,1019.6,1016.9,2,4,8.9,13.4,No,0,No
8/9/2010,Melbourne,6.7,16.9,0,2.4,7.2,N,41,NNE,NE,13,9,65,37,1021.5,1018.6,6,4,8,16.3,No,1.4,Yes
8/10/2010,Melbourne,6.4,11.4,1.4,1.4,0.1,N,26,SW,ENE,6,9,90,87,1016.1,1009.8,8,7,7.4,10.5,Yes,7.2,Yes
8/11/2010,Melbourne,7.3,11.4,7.2,1.2,0.3,N,37,NNW,NNW,22,15,79,89,1003.3,998.4,7,8,10.1,10,Yes,16.2,Yes
8/12/2010,Melbourne,8.2,15,16.2,3.4,4.1,SW,70,SW,SSW,30,33,74,68,1010.2,1012.7,5,7,11.3,13.4,Yes,1.8,Yes
8/14/2010,Melbourne,10.2,15.9,0,3.8,3.8,N,89,N,N,57,44,55,46,1007.4,1000.7,7,7,12.7,15.5,No,0,No
8/15/2010,Melbourne,10.8,15.7,0,1.4,0.9,WSW,56,N,W,35,26,78,78,999.9,1001.6,7,7,11.5,15.1,No,6,Yes
8/16/2010,Melbourne,8.5,12.8,6,1.2,6.8,SW,67,W,WSW,33,33,71,46,1011.5,1014.5,6,4,9.8,12.6,Yes,1.4,Yes
8/17/2010,Melbourne,4.8,14.8,1.4,2.6,8,N,43,NNW,NNE,15,17,68,45,1023,1019.2,6,6,8,13.3,Yes,0,No
8/18/2010,Melbourne,8,13.5,0,2.2,0.9,N,85,N,N,30,41,53,73,1010.8,1000.5,7,8,10.6,10.5,No,0,No
8/19/2010,Melbourne,10.2,16.6,0,1.2,8.1,WSW,65,NNW,NNW,22,31,58,34,1003.3,1003.5,7,7,13.4,15.3,No,0,No
8/22/2010,Melbourne,7.1,16.2,0,2,9.5,N,52,N,N,28,37,71,45,1020.9,1017.8,0,5,9.5,15,No,0,No
8/23/2010,Melbourne,6.1,17.1,0,3.2,5.8,N,52,N,NNW,28,26,59,41,1014.4,1010.7,3,7,10.5,15.4,No,1.4,Yes
8/25/2010,Melbourne,4.2,11.8,8.2,3.8,2.9,N,57,N,NNW,31,35,62,53,1005.4,999.7,6,7,7.8,11.5,Yes,0.2,No
8/26/2010,Melbourne,7,14.9,0.2,2.2,3,WNW,48,NNW,WNW,22,20,61,46,999.3,998.8,7,7,9.2,14.5,No,0,No
8/29/2010,Melbourne,8.9,15,0,2,1.3,SE,20,NW,SW,7,6,79,52,1029.8,1027.6,7,7,10.3,13.9,No,0,No
8/30/2010,Melbourne,5.8,18.6,0,1.2,8.8,N,54,N,NW,20,15,69,34,1027.7,1023.7,5,4,8.9,17.5,No,0,No
8/31/2010,Melbourne,8.9,14.1,0,3.2,0.2,N,76,N,N,33,41,56,55,1021.7,1015,7,8,12.4,13,No,5.8,Yes
9/1/2010,Melbourne,11.1,13.3,5.8,1,0,N,54,N,NNW,13,11,90,84,1014.1,1014.3,8,8,11.7,12.3,Yes,6.2,Yes
9/2/2010,Melbourne,9.3,15.4,6.2,0.6,6,S,39,SE,S,17,28,62,49,1020.2,1021.2,6,6,11.5,14.5,Yes,0,No
9/3/2010,Melbourne,7.3,16.6,0,2.4,1.6,NNE,30,WNW,NE,7,11,73,48,1021.9,1015.7,6,7,9,15.8,No,9.6,Yes
9/4/2010,Melbourne,8.8,19,9.6,2.6,1.3,WNW,72,N,N,37,50,87,71,997.3,990.8,8,6,16.5,17.2,Yes,3.8,Yes
9/5/2010,Melbourne,10.9,17.1,3.8,2.4,5.8,W,91,W,W,35,30,65,56,1008.9,1011.4,6,7,12.3,15.4,Yes,1.8,Yes
9/6/2010,Melbourne,8.4,15.4,1.8,3,6.8,SSW,52,WNW,WSW,20,28,56,48,1018.8,1018.8,4,7,10.8,13.3,Yes,11.2,Yes
9/7/2010,Melbourne,7.4,15.8,11.2,2.6,5.3,WSW,26,WSW,SSE,11,6,87,50,1027.3,1025.3,7,5,9.2,14.8,Yes,0,No
9/8/2010,Melbourne,5.2,17.2,0,1.8,8.1,N,70,N,N,19,35,68,39,1025.3,1019.8,7,5,9.4,16.3,No,0,No
9/9/2010,Melbourne,9.1,18.3,0,5.4,5.8,N,72,N,N,52,37,63,51,1011.5,1005.8,5,6,13.8,17.2,No,2.6,Yes
9/10/2010,Melbourne,9.4,14.4,2.6,3.6,5.4,SW,52,WNW,SW,26,37,74,80,1002.1,1006,7,7,10.9,11.8,Yes,0.6,No
9/13/2010,Melbourne,10.9,15.5,0,2.2,2,N,35,NW,SSW,13,19,55,56,1015.1,1015.7,8,7,13.7,14.1,No,0,No
9/14/2010,Melbourne,6.4,15.6,0,1.8,10.1,S,30,ENE,S,13,15,54,43,1017.1,1013.8,3,3,10.8,14.9,No,0,No
9/15/2010,Melbourne,9.4,16.5,0,3.2,4.6,W,52,W,WSW,31,30,56,80,1014.3,1013.8,6,7,12.1,13.1,No,1.2,Yes
9/16/2010,Melbourne,8.4,14.9,1.2,3.4,6.8,SW,63,W,SW,31,39,59,48,1018.1,1017.6,5,7,11.1,13.6,Yes,0.6,No
9/17/2010,Melbourne,8.7,14.9,0.6,4,0.4,WSW,46,WSW,WSW,24,24,55,48,1024.7,1023.1,8,7,11.6,14.1,No,0,No
9/20/2010,Melbourne,10.1,16.8,0,2.4,0,SW,31,SW,SSE,19,13,78,66,1027.7,1026.4,7,7,12.4,14.8,No,0.4,No
9/21/2010,Melbourne,10.9,15.4,0.4,1.8,0,S,37,SSW,S,24,24,84,56,1028.9,1028,7,7,13.1,14.5,No,0,No
9/22/2010,Melbourne,9.8,16.6,0,0.8,1.2,SSE,33,S,SSE,13,19,64,53,1028.2,1026.4,7,7,12.9,14.7,No,0,No
9/23/2010,Melbourne,10.9,16.2,0,1.6,2.1,SW,33,SW,WSW,22,19,61,51,1027.1,1025,7,7,12.4,15.3,No,0,No
9/24/2010,Melbourne,9.8,17,0,3,3.3,N,39,W,E,9,6,62,49,1024.1,1018.9,7,7,11.1,16.1,No,0,No
9/27/2010,Melbourne,12.8,17.3,0.2,5.2,1,SW,52,NNW,SW,20,30,56,76,1010.7,1010.9,7,7,15.3,12.5,No,4.4,Yes
9/28/2010,Melbourne,8,15.2,4.4,6.6,7.2,WSW,54,W,WSW,28,24,47,46,1014.8,1014.5,7,7,11.9,13,Yes,1.2,Yes
9/29/2010,Melbourne,5.8,15.3,1.2,3,10.1,SSW,48,SW,SSE,20,22,63,45,1023.4,1023.2,7,6,9.9,13.9,Yes,0,No
9/30/2010,Melbourne,5.8,15.6,0,2.4,6.2,WSW,30,W,SSW,15,15,56,44,1026.4,1024.1,7,7,11.1,14.7,No,0,No
10/1/2010,Melbourne,7.5,18.4,0,2.8,10.2,S,33,NNE,S,11,22,52,30,1027.7,1025.7,1,2,12.9,16.9,No,0,No
10/4/2010,Melbourne,15.5,23.5,0,6.8,6.5,NNE,61,N,NNE,41,43,54,47,1021.8,1018.2,7,5,18.6,22.7,No,1.8,Yes
10/6/2010,Melbourne,11.2,23.9,0,3.6,5.4,WSW,70,N,N,43,48,73,66,1016.4,1011.9,3,7,15.6,21.1,No,17.4,Yes
10/7/2010,Melbourne,7.7,17.5,17.4,7.6,10.6,WSW,52,WSW,SW,26,24,59,33,1022.8,1023,3,4,10.9,15.4,Yes,0,No
10/8/2010,Melbourne,10.2,17.4,0,4,6,SW,35,SW,S,20,20,73,59,1026.1,1025.9,6,7,12.4,15.8,No,0,No
10/11/2010,Melbourne,11.7,25.2,0,6.2,9.8,N,63,NNE,N,35,39,38,36,1028.8,1025.4,1,4,18.9,22.9,No,0,No
10/12/2010,Melbourne,18.3,23.4,0,8,4.2,N,72,N,N,52,39,55,54,1023,1019.8,7,7,20,22.8,No,9.4,Yes
10/13/2010,Melbourne,14.3,14.8,9.4,4,0,SSW,22,S,S,13,17,91,92,1017.4,1015,8,8,14.6,13.4,Yes,4,Yes
10/14/2010,Melbourne,11.2,21.2,4,1.4,5.9,N,57,N,NNW,9,33,76,41,1012,1006.3,7,6,13,20.2,Yes,12,Yes
10/15/2010,Melbourne,12.1,12.7,12,5.8,0,S,61,SSW,SSW,28,37,92,87,993.4,992.4,8,8,12.3,10.4,Yes,22.6,Yes
10/18/2010,Melbourne,10,18.9,0,4,6.6,WSW,56,WNW,WSW,20,37,60,39,1020.1,1019.8,7,7,12.1,18.3,No,1.4,Yes
10/19/2010,Melbourne,9.6,17.4,1.4,2.6,10.4,S,30,W,SE,9,13,63,39,1028.2,1027.8,5,5,12,15.7,Yes,0,No
10/20/2010,Melbourne,7.1,19.6,0,3.6,12.1,SSW,26,E,NW,2,7,63,41,1029.3,1026.1,2,6,12.5,18.3,No,0,No
10/21/2010,Melbourne,8.4,25.7,0,4.6,11.7,N,35,N,N,20,20,68,32,1023.6,1019.3,4,1,12.2,24.7,No,0,No
10/22/2010,Melbourne,12.2,28.9,0,6.2,10,WNW,61,N,N,30,37,49,30,1017.1,1013.2,1,5,20.8,27.3,No,6.8,Yes
10/25/2010,Melbourne,7.9,20.5,0,4.6,12.6,N,43,N,N,7,31,57,42,1022.7,1017.9,0,2,12.9,18.8,No,0,No
10/26/2010,Melbourne,10.7,22.5,0,5.2,6.6,N,43,N,S,31,19,40,47,1015.1,1014.3,6,7,18.5,18.9,No,2.4,Yes
10/27/2010,Melbourne,12.7,19,2.4,3.6,9.4,S,44,SSW,SSE,17,19,45,46,1020.1,1020,7,3,15.4,18.3,Yes,0,No
10/28/2010,Melbourne,10.2,23.9,0,4.6,12.4,N,41,SSW,N,11,22,57,45,1020,1016.2,1,1,13.9,21.7,No,0,No
10/29/2010,Melbourne,13.9,28.4,0,7,9.6,N,61,N,N,33,41,52,33,1013.3,1008.7,3,5,20.9,27,No,2.2,Yes
11/3/2010,Melbourne,10.3,16.6,4,1.6,2.4,S,35,SSW,SSE,17,19,68,47,1021.8,1021.3,7,7,12.1,16.2,Yes,5.2,Yes
11/4/2010,Melbourne,9.1,18.2,5.2,3,8.1,S,41,SSW,S,15,22,52,44,1024.6,1022.8,6,6,12.9,17.4,Yes,0,No
11/5/2010,Melbourne,8.8,22.7,0,2,12.6,S,39,SW,S,9,17,55,30,1025.1,1021,1,2,13.8,22.6,No,0,No
11/8/2010,Melbourne,14,23.8,0,4.4,8.5,SSW,31,W,SSW,9,17,55,40,1013.1,1014.2,7,5,16.8,21.7,No,0,No
11/9/2010,Melbourne,13.5,29.1,0,5,13,N,44,ENE,NW,7,20,54,25,1023.7,1019.4,0,3,18.6,27.9,No,0,No
11/10/2010,Melbourne,18.2,25.6,0,9.4,2.2,N,52,N,SW,26,31,49,29,1015.8,1015.6,7,7,24,25.3,No,0,No
11/11/2010,Melbourne,14,30.7,0,3.8,9.5,NNE,43,NE,N,7,31,74,29,1013.3,1007.6,7,6,16.4,28.5,No,0,No
11/12/2010,Melbourne,16.3,31,0,8,2.2,N,72,N,N,43,46,44,46,1006.2,1004.3,7,6,25.4,29.4,No,20,Yes
11/15/2010,Melbourne,11.7,19.4,1.2,3,5,S,35,SW,S,15,26,73,58,1016.2,1014.8,7,7,13.6,16.6,Yes,0.2,No
11/16/2010,Melbourne,10.1,18.6,0.2,1.6,8.1,S,31,WSW,S,13,9,63,41,1017.2,1016,7,6,13.4,17.9,No,0,No
11/17/2010,Melbourne,8.9,23.4,0,3.2,11.9,SW,35,N,SSW,15,11,54,39,1017.8,1014.5,1,2,15.5,21.4,No,0,No
11/18/2010,Melbourne,13.7,17.6,0,4.8,2.6,SSW,39,WNW,S,15,24,58,80,1015.3,1018,7,8,17.3,15.1,No,2.6,Yes
11/19/2010,Melbourne,9.6,20.3,2.6,3.2,13,S,46,SE,S,28,22,45,42,1025.6,1024.1,2,1,14.4,18.7,Yes,0,No
11/22/2010,Melbourne,13.7,33.3,0.2,5.2,12.1,SSW,54,NNE,N,19,33,68,21,1020.5,1017.1,1,2,20.5,32.4,No,0,No
11/23/2010,Melbourne,20.6,32.3,0,10.2,12.9,N,63,N,N,46,33,33,29,1019.3,1017.3,0,3,25.6,30.1,No,0,No
11/24/2010,Melbourne,21.7,31.5,0,11.6,7.4,NNW,67,N,N,28,33,49,35,1017.8,1016.1,7,7,25.3,28.9,No,23,Yes
11/25/2010,Melbourne,19.6,23.5,23,10,0.3,N,35,N,SE,20,19,89,76,1016,1016.6,7,8,19.8,19.9,Yes,1.8,Yes
11/26/2010,Melbourne,16,25.1,1.8,0.8,4.6,NW,46,N,S,7,20,80,76,1017.1,1013.4,7,5,18.2,22.5,Yes,14.2,Yes
11/29/2010,Melbourne,13.6,22.2,0.6,2.8,5.4,SE,50,SSE,S,24,31,68,52,1018.2,1015.3,7,6,16,22.1,No,0.4,No
11/30/2010,Melbourne,13.2,25.4,0.4,4.4,8.4,SSW,33,WSW,S,9,17,65,49,1017.8,1014.8,5,5,17.2,24.3,No,0.2,No
12/1/2010,Melbourne,16.5,26.6,0.2,5.4,0.6,NE,41,W,SSE,11,11,76,55,1015.7,1013.1,7,7,19.4,25,No,5,Yes
12/2/2010,Melbourne,17.2,27.2,5,2,5.9,NNE,65,N,NW,20,19,84,81,1015,1013.5,8,7,19.5,18.9,Yes,7.8,Yes
12/3/2010,Melbourne,17.2,30,7.8,4.6,5.1,NNW,52,N,N,35,24,59,40,1012.5,1009.3,5,7,23.3,28.7,Yes,0.2,No
12/6/2010,Melbourne,18.2,30.9,0,5.2,6.1,NNE,35,ENE,N,6,15,67,45,1012,1007.7,7,7,22.2,29.7,No,2.4,Yes
12/7/2010,Melbourne,21.5,28.2,2.4,6,1,NNE,67,N,NNE,35,26,52,85,1007.3,1006.3,7,7,25.4,23.1,Yes,2.8,Yes
12/8/2010,Melbourne,22.6,25.5,2.8,5,0.6,N,65,N,WNW,37,20,67,69,1003.4,1003.8,7,8,25.3,23.3,Yes,28.8,Yes
12/9/2010,Melbourne,16.4,25,28.8,5.4,9.7,SW,31,SSW,NNE,11,13,60,46,1010.2,1007,4,7,19.2,23.2,Yes,2.4,Yes
12/10/2010,Melbourne,14,21.1,2.4,4.8,8.3,W,52,WSW,WNW,19,20,44,26,1011.2,1008.7,5,6,15.1,19.8,Yes,0.2,No
12/13/2010,Melbourne,11.8,23.1,4.6,4,11,SSW,24,WSW,ESE,13,6,51,40,1015.4,1014.4,3,6,16.6,20.9,Yes,0,No
12/14/2010,Melbourne,14.4,28,0,4,13.3,NNE,31,WSW,NE,7,6,55,42,1015.5,1010.7,1,2,18.7,25.8,No,0,No
12/15/2010,Melbourne,18.1,25.9,0,8,2.1,N,74,N,NW,50,24,44,69,1002.5,1004.6,7,7,24.9,20,No,0.8,No
12/16/2010,Melbourne,12.7,22,0.8,4,11.4,S,31,SW,SSE,20,20,53,31,1008.8,1006.8,6,5,16.6,21.7,No,0,No
12/17/2010,Melbourne,12.1,23.8,0,6,7.1,W,57,N,NNW,20,30,49,28,1003.1,999.4,2,7,17.7,23.5,No,2.8,Yes
12/20/2010,Melbourne,9.9,19.3,22.2,3.8,1.5,SW,52,SW,SW,37,33,61,44,1003.9,1005.1,7,7,14.2,17.9,Yes,0,No
12/21/2010,Melbourne,11.1,18.3,0,4.2,6.1,SW,52,W,S,24,22,65,50,1010.3,1013.2,7,7,14.9,17.3,No,1.4,Yes
12/22/2010,Melbourne,10.6,25.7,1.4,3.6,13.4,SW,33,NNE,NNE,6,13,58,27,1019.4,1015.9,2,5,14.9,23.6,Yes,0,No
12/23/2010,Melbourne,14.1,20.6,0,6.6,10.6,SSE,50,SW,S,17,31,56,44,1022.1,1024.6,5,3,16.2,19.1,No,0,No
12/24/2010,Melbourne,11.5,23.5,0,6.4,12.8,SSE,31,SE,S,17,15,58,44,1025.5,1020,1,2,14.9,22.2,No,0,No
12/30/2010,Melbourne,14.2,23.7,0,7.4,13.7,SSE,31,SE,S,11,17,63,57,1017.8,1016.5,4,0,17.9,21.6,No,0,No
12/31/2010,Melbourne,14.9,41.1,0,7.6,12.3,NNW,74,N,NNW,28,43,58,12,1010.1,1005,4,3,22.1,39.9,No,0,No
1/4/2011,Melbourne,12.7,22,0,5.6,12,S,37,S,S,17,26,60,46,1013.9,1011.1,3,3,15.2,21.7,No,0,No
1/12/2011,Melbourne,20.9,27.6,15.4,1,2,NNE,59,NNE,N,20,39,88,68,1004,1002.6,7,7,22.6,27.3,Yes,4.8,Yes
1/14/2011,Melbourne,20.5,26.9,28.2,2.8,6.3,N,72,WSW,SE,24,9,87,68,1001.4,1004,8,4,20.5,23.3,Yes,22.4,Yes
1/19/2011,Melbourne,15.3,22.5,0,4.2,6.6,S,35,SSW,S,17,24,60,54,1012.5,1013.2,7,5,16.6,19.7,No,0,No
1/20/2011,Melbourne,13.3,28.4,0,4.6,12.6,NNW,41,W,N,7,17,70,54,1012.5,1009.6,3,3,16.6,24.8,No,0,No
1/21/2011,Melbourne,16.6,32.3,0,8,11.5,N,54,N,S,33,30,44,59,1008.9,1010.2,7,3,24.1,24.7,No,0,No
1/24/2011,Melbourne,15.1,21.7,4.6,7.6,7.4,S,48,NNE,SSE,11,30,86,49,1004.9,1006.3,7,4,15.8,20.2,Yes,0,No
1/25/2011,Melbourne,14.5,27.7,0,5,8.6,S,31,SE,NNW,2,15,55,40,1008.8,1006,3,7,18.1,25.9,No,6,Yes
1/27/2011,Melbourne,14.9,25.7,0.2,1.8,13.6,SW,39,WSW,SW,6,20,69,43,1017.1,1017.1,1,3,19.7,24.6,No,0,No
1/31/2011,Melbourne,20.1,32.5,0,12,8.4,S,35,SSW,SSE,9,17,67,66,1012.8,1011.1,0,7,24.5,25.3,No,0,No
2/1/2011,Melbourne,24.5,40.2,0,5.2,9.6,N,70,N,NW,26,33,32,52,1003.2,1003.7,1,3,32.3,28.5,No,0,No
2/2/2011,Melbourne,17.5,27.8,0,12.8,11.3,S,35,WNW,S,6,13,66,57,1011.7,1008.7,5,7,19.6,25,No,0,No
2/3/2011,Melbourne,18.6,25.6,0,6,2.9,SSE,26,SSW,SSE,15,6,89,58,1014.8,1013.7,8,5,18.6,23.5,No,2.4,Yes
2/7/2011,Melbourne,10.8,21.5,82.2,4.6,12.7,S,37,WSW,S,9,22,57,45,1026,1024.2,3,1,15,20.2,Yes,3.2,Yes
2/8/2011,Melbourne,14.6,22.1,3.2,6.2,9.4,S,41,S,S,24,26,61,42,1023,1022.6,6,6,17.9,21.9,Yes,0,No
2/9/2011,Melbourne,12.9,27.9,0,5.4,8.6,NNW,39,WNW,N,9,22,69,56,1023.4,1019.8,7,7,14.7,23.4,No,0,No
2/10/2011,Melbourne,14.7,29.5,0,4.6,1.3,N,54,N,N,28,30,72,52,1016.8,1013.3,7,7,20.9,28,No,1.8,Yes
2/14/2011,Melbourne,14.2,24.6,4.4,4.4,12,S,31,SSE,SSE,13,9,68,52,1024.5,1022.4,5,1,17.1,23.9,Yes,0,No
2/15/2011,Melbourne,16.6,30.3,0,4.2,11.1,N,44,N,NNE,19,13,72,38,1021.7,1018,3,7,20.8,29.2,No,0,No
2/16/2011,Melbourne,18.8,29.5,0,6.6,3.6,NNE,41,N,N,24,24,64,48,1017,1013.1,7,7,23.4,28.2,No,4.6,Yes
2/21/2011,Melbourne,11.8,19.6,15.4,5.6,6.5,SW,54,WSW,S,28,30,59,60,1018,1020.6,5,7,15.2,17.5,Yes,0.2,No
2/22/2011,Melbourne,13.9,21.3,0.2,4.6,4.1,S,43,SE,S,13,24,58,47,1025.7,1025.3,7,5,15.6,21,No,0,No
2/28/2011,Melbourne,16,18,0,1.2,0,SSW,26,ESE,S,9,13,76,81,1009.5,1008.1,7,8,16.5,17.6,No,0.2,No
3/1/2011,Melbourne,14.3,19.5,0.2,1.2,8.9,SW,54,WSW,S,17,31,67,40,1009.2,1013.8,6,5,15.8,19,No,0.4,No
3/2/2011,Melbourne,11.1,19.8,0.4,3.6,10.3,WSW,35,SW,SSW,9,15,60,48,1018.2,1015.9,3,7,13.6,17.9,No,0,No
3/3/2011,Melbourne,13.6,20.1,0,4.6,7.8,WSW,48,W,SW,22,28,62,59,1013.4,1013.4,7,6,16.2,18.5,No,0,No
3/4/2011,Melbourne,13.6,18.6,0,5,0.5,WSW,41,WSW,S,28,28,62,62,1015.6,1017.5,7,7,14.9,16.8,No,0,No
3/7/2011,Melbourne,15.6,29.2,0,7.2,11.6,N,80,N,N,48,43,51,32,1020.7,1016.3,0,1,19.4,28.1,No,0,No
3/8/2011,Melbourne,19.4,27.2,0,10.8,0.1,N,69,N,N,44,19,47,40,1012.7,1010.2,7,7,21.8,26.2,No,0.2,No
3/9/2011,Melbourne,19.4,23.8,0.2,2.6,0.7,N,43,SSW,N,7,24,80,67,1012.6,1011.5,7,8,21.3,23.6,No,11.2,Yes
3/10/2011,Melbourne,15.2,18.7,11.2,1.8,0,SW,33,S,S,19,20,91,70,1015.4,1015.6,8,7,15.6,18.1,Yes,0.2,No
3/11/2011,Melbourne,15.4,27.1,0.2,0.6,7.7,S,24,N,SSE,2,9,78,51,1017.1,1014.7,8,2,17.9,26,No,0,No
3/15/2011,Melbourne,12.3,25.6,0.2,4.4,9.9,SSE,35,NNW,S,6,17,73,38,1020.5,1017.4,3,5,16.1,25.1,No,0,No
3/16/2011,Melbourne,15.4,22,0,3.8,8.2,S,39,S,SSE,11,24,55,49,1022,1021.3,6,4,16.8,21.2,No,0,No
